StudentRef,Historical_GPA_mean,Historical_GPA_std,Historical_GPA_min,Historical_GPA_max,Historical_CGPA_mean,Historical_CGPA_std,Historical_CGPA_min,Historical_CGPA_max,Historical_CGPA_last,Historical_courses_taken,Historical_credits,Historical_A_pct,Historical_B_pct,Historical_C_pct,Historical_Fail_pct,GPA_Slope,Semesters_completed,Semester_to_predict,Final_CGPA,On_Probation,Gender,Nationality,Offer type,Financial_Aid_Need,Admission Year,International
ANON_001404,2.41421052631579,0.4193407411443578,1.82,3.2,2.386052631578947,0.0866349743271815,2.25,2.56,2.41,38,36.0,0.0,50.0,21.052631578947366,28.947368421052637,0.1008888888888882,2.0,3.0,2.39,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_001613,3.5356,0.3278348161295055,3.09,3.89,3.6768,0.1156402467425017,3.53,3.81,3.53,25,23.5,44.0,52.0,4.0,0.0,0.2356493506493505,2.0,3.0,3.72,0,M,Country9,Enrolled,Yes,2022-2023,1
ANON_001412,3.7335483870967754,0.1593015669957826,3.5,3.89,3.7864516129032255,0.0575354028459448,3.72,3.89,3.89,31,29.5,64.51612903225806,29.03225806451613,6.451612903225806,0.0,0.216752136752136,2.0,3.0,3.72,0,F,Country0,Enrolled,No,2020-2021,0
ANON_000438,2.25,0.0,2.25,2.25,2.25,0.0,2.25,2.25,2.25,4,4.0,0.0,50.0,25.0,25.0,0.5624999999999998,2.0,3.0,2.73,0,M,Country0,Enrolled,No,2024-2025,0
ANON_000353,3.286666666666667,0.183290038177851,3.0,3.44,3.220666666666667,0.1380200123515565,3.0,3.31,3.31,15,13.5,26.666666666666668,60.0,13.333333333333334,0.0,-0.2300000000000004,2.0,3.0,3.21,0,F,Country0,Enrolled,Yes,2023-2024,0
ANON_000290,3.872857142857143,0.161551543164716,3.63,4.0,3.822857142857144,0.126881445053645,3.63,3.91,3.91,14,13.0,85.71428571428571,7.142857142857142,7.142857142857142,0.0,-0.197777777777778,2.0,3.0,3.84,0,M,Country0,Enrolled,Yes,2023-2024,0
ANON_001914,2.950833333333333,0.2121918054940872,2.61,3.13,3.0029166666666662,0.110314931255796,2.86,3.13,2.91,24,22.0,12.5,45.83333333333333,41.66666666666667,0.0,0.1557142857142852,2.0,3.0,2.93,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_000949,2.624,0.2515855602327905,2.17,2.89,2.6791428571428573,0.1037352804178083,2.5,2.88,2.68,35,32.0,5.714285714285714,48.57142857142857,31.428571428571427,14.285714285714285,0.2687171052631578,2.0,3.0,2.65,0,M,Country0,Enrolled,No,2021-2022,0
ANON_001351,3.145,0.2036283775141182,2.75,3.39,3.1987500000000004,0.0652909122758018,3.12,3.31,3.12,32,30.5,21.875,53.125,25.0,0.0,-0.0558730158730156,2.0,3.0,3.2,0,F,Country0,Enrolled,No,2020-2021,0
ANON_001193,3.2069444444444444,0.3592358512529016,2.7,3.61,3.3011111111111107,0.1046839536831226,3.14,3.47,3.24,36,33.0,16.666666666666664,63.888888888888886,19.444444444444446,0.0,-0.0738095238095237,2.0,3.0,3.23,0,M,Country9,Enrolled,Yes,2020-2021,1
ANON_001087,2.718611111111111,0.2562158997829511,2.2,3.0,2.805833333333333,0.0943663075467085,2.71,2.94,2.8,36,33.0,2.7777777777777777,50.0,44.44444444444444,2.7777777777777777,0.2022499999999991,2.0,3.0,2.71,0,M,Country0,Enrolled,No,2021-2022,0
ANON_000764,3.2931578947368423,0.250023390718614,2.94,3.63,3.332631578947369,0.1594031264597598,3.22,3.63,3.22,19,17.0,21.052631578947366,57.89473684210527,21.052631578947366,0.0,1.6465789473684207,1.0,2.0,3.19,0,M,Country0,Withdrawn,No,2018-2019,0
ANON_000527,2.7657894736842104,0.0351687660469222,2.72,2.81,2.723684210526316,0.0407172535522976,2.66,2.76,2.66,19,17.0,0.0,63.1578947368421,31.57894736842105,5.263157894736842,1.382894736842105,1.0,2.0,2.77,0,F,Country2,Enrolled,Yes,2018-2019,1
ANON_002052,2.785909090909091,0.1351069802189957,2.63,3.0,2.7209090909090907,0.0867897893330059,2.63,2.83,2.83,22,21.0,0.0,54.54545454545454,45.45454545454545,0.0,-0.0520512820512825,2.0,3.0,2.79,0,M,Country0,Enrolled,No,2022-2023,0
ANON_001577,3.6675,0.2090610478762853,3.38,3.9,3.555,0.1166563142404813,3.38,3.7,3.7,24,22.5,54.16666666666666,41.66666666666667,4.166666666666666,0.0,-0.1414285714285719,2.0,3.0,3.6,0,M,Country0,Enrolled,No,2022-2023,0
ANON_000179,3.5,0.0,3.5,3.5,3.5,0.0,3.5,3.5,3.5,4,4.0,25.0,75.0,0.0,0.0,0.8749999999999994,2.0,3.0,3.18,0,F,Country0,Enrolled,No,2024-2025,0
ANON_001182,3.29375,0.1232816675958651,3.1,3.44,3.3312499999999994,0.0519458329918521,3.25,3.41,3.35,24,22.5,12.5,79.16666666666666,8.333333333333332,0.0,-0.2078571428571442,2.0,3.0,3.4,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_001111,3.040285714285714,0.1954254139997528,2.83,3.5,3.0425714285714287,0.0676210399359311,2.97,3.13,3.12,35,33.5,5.714285714285714,71.42857142857143,17.142857142857142,5.714285714285714,-0.1721568627450976,2.0,3.0,3.05,0,M,Country0,Enrolled,No,2019-2020,0
ANON_001005,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,4,4.0,0.0,75.0,25.0,0.0,0.7499999999999997,2.0,3.0,2.53,0,M,Country0,Enrolled,No,2024-2025,0
ANON_001883,3.7480000000000016,0.3863787926744576,3.13,4.0,3.5686666666666667,0.2755479389628357,3.13,3.76,3.76,15,13.5,73.33333333333333,13.333333333333334,13.333333333333334,0.0,-0.3780000000000006,2.0,3.0,3.53,0,M,Country0,Enrolled,No,2023-2024,0
ANON_001756,3.0563157894736848,0.2893327674018234,2.61,3.38,3.2326315789473683,0.0904827856717727,3.14,3.38,3.18,19,17.0,15.789473684210526,52.63157894736842,26.31578947368421,5.263157894736842,1.528157894736842,1.0,2.0,3.16,0,F,Country2,Enrolled,Yes,2018-2019,1
ANON_000485,2.88,0.0,2.88,2.88,2.88,0.0,2.88,2.88,2.88,4,4.0,0.0,75.0,25.0,0.0,0.7199999999999999,2.0,3.0,2.85,0,F,Country14,Enrolled,Yes,2024-2025,1
ANON_000196,2.9416129032258063,0.3145377218945665,2.5,3.38,2.978709677419355,0.1020373113288752,2.78,3.08,2.78,31,29.5,12.903225806451612,58.06451612903226,25.806451612903224,3.225806451612903,-0.5894017094017092,2.0,3.0,3.08,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_001697,2.25,0.0,2.25,2.25,2.25,0.0,2.25,2.25,2.25,4,4.0,0.0,50.0,25.0,25.0,0.5624999999999998,2.0,3.0,2.77,0,M,Country0,Enrolled,No,2024-2025,0
ANON_000233,3.5717142857142856,0.3033197275860196,3.13,3.89,3.744,0.1171524898683461,3.59,3.88,3.84,35,32.0,45.71428571428572,45.71428571428572,8.571428571428571,0.0,0.0706666666666665,2.0,3.0,3.66,0,F,Country9,Enrolled,Yes,2021-2022,1
ANON_001928,3.794,0.1837233945753391,3.5,3.91,3.620000000000001,0.0828078671210825,3.5,3.7,3.7,15,14.0,73.33333333333333,26.666666666666668,0.0,0.0,-0.1440000000000002,2.0,3.0,3.47,0,F,Country0,Failed,No,2023-2024,0
ANON_000321,3.140967741935484,1.0630156939534796,0.0,3.63,3.5132258064516133,0.0489480743083384,3.44,3.56,3.44,31,29.5,38.70967741935484,54.83870967741935,6.451612903225806,0.0,0.7726923076923076,2.0,3.0,3.52,0,M,Country5,Enrolled,Yes,2020-2021,1
ANON_000599,3.1469444444444443,1.4309413873280254,0.0,3.94,3.801666666666667,0.0329067947824935,3.75,3.85,3.79,36,32.0,58.333333333333336,38.88888888888889,2.7777777777777777,0.0,1.2938749999999997,2.0,3.0,3.79,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_001838,3.4416666666666664,0.1578845661611168,3.25,3.7,3.3541666666666665,0.0529902917003931,3.25,3.41,3.41,24,22.5,29.166666666666668,70.83333333333334,0.0,0.0,-0.0057142857142869,2.0,3.0,3.33,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_000450,2.5162857142857145,0.3871394771783367,2.06,3.0,2.5025714285714287,0.0893223790265238,2.32,2.63,2.47,35,32.0,2.857142857142857,45.71428571428572,31.428571428571427,20.0,0.2026973684210521,2.0,3.0,2.42,0,M,Country0,Enrolled,No,2021-2022,0
ANON_000482,3.3946666666666663,0.2257819108439996,3.22,3.88,3.3393333333333333,0.0546419905058077,3.27,3.4,3.4,30,28.5,20.0,80.0,0.0,0.0,0.1774999999999996,2.0,3.0,3.38,0,F,Country0,Enrolled,No,2021-2022,0
ANON_001537,2.462820512820513,0.2867967253533665,2.0,3.0,2.312051282051283,0.1495991044016867,2.0,2.48,2.48,39,36.0,0.0,35.8974358974359,53.84615384615385,10.256410256410255,0.3085526315789474,2.0,3.0,2.24,0,M,Country0,Enrolled,No,2019-2020,0
ANON_000069,2.8043750000000003,0.3271868115884554,2.3,3.22,2.9590625,0.1578557809541519,2.82,3.22,2.82,32,30.5,6.25,53.125,37.5,3.125,-0.0074603174603173,2.0,3.0,2.86,0,F,Country0,Enrolled,No,2020-2021,0
ANON_000406,3.38,0.0,3.38,3.38,3.38,0.0,3.38,3.38,3.38,4,4.0,25.0,75.0,0.0,0.0,0.8449999999999996,2.0,3.0,3.32,0,M,Country1,Enrolled,Yes,2024-2025,1
ANON_001106,3.6041666666666665,0.3094583861420194,3.22,4.0,3.545833333333333,0.1231088831134832,3.35,3.69,3.64,24,22.0,58.333333333333336,33.33333333333333,8.333333333333332,0.0,-0.0100000000000001,2.0,3.0,3.61,0,M,Country0,Enrolled,No,2022-2023,0
ANON_000508,2.9802857142857144,0.2858268265749665,2.5,3.5,3.0637142857142856,0.0896754184393299,2.88,3.18,3.11,35,33.5,14.285714285714285,62.85714285714285,14.285714285714285,8.571428571428571,0.0463398692810456,2.0,3.0,3.2,0,F,Country0,Enrolled,No,2018-2019,0
ANON_000679,1.677,0.5582741262139953,0.83,2.28,1.8300000000000003,0.3022558861125043,1.13,2.11,1.74,30,28.5,0.0,20.0,43.333333333333336,36.66666666666666,0.6859999999999995,2.0,3.0,1.87,1,F,Country0,Enrolled,No,2019-2020,0
ANON_000366,2.572105263157895,0.2992876532956291,2.11,2.88,2.727368421052632,0.0841191024192058,2.66,2.88,2.66,19,17.0,5.263157894736842,36.84210526315789,52.63157894736842,5.263157894736842,1.286052631578947,1.0,2.0,2.66,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000535,2.381666666666667,0.2036977015657967,2.14,2.6,2.39875,0.0639505583481761,2.27,2.46,2.42,24,23.0,4.166666666666666,41.66666666666667,33.33333333333333,20.833333333333336,-0.0222222222222225,2.0,3.0,2.3,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_000289,2.751515151515152,0.4569061802774806,2.0,3.5,2.944848484848485,0.1213497324914956,2.75,3.15,2.85,33,31.0,9.090909090909092,45.45454545454545,33.33333333333333,12.12121212121212,-0.4555555555555557,2.0,3.0,2.85,0,M,Country0,Enrolled,No,2021-2022,0
ANON_001457,3.268421052631579,0.2726467628818312,3.0,3.75,3.376315789473684,0.2092104343668193,3.22,3.75,3.38,19,17.0,15.789473684210526,78.94736842105263,5.263157894736842,0.0,1.6342105263157891,1.0,2.0,3.24,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_001609,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,25.0,75.0,0.0,0.0,0.8124999999999998,2.0,3.0,3.0,0,M,Country0,Enrolled,No,2024-2025,0
ANON_002145,3.1213333333333333,0.1629577801003625,3.0,3.38,3.2500000000000004,0.0840917865872081,3.18,3.38,3.18,15,13.5,20.0,60.0,20.0,0.0,0.1819999999999992,2.0,3.0,3.35,0,F,Country1,Enrolled,Yes,2023-2024,1
ANON_000486,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,0.0,100.0,0.0,0.0,0.8124999999999998,2.0,3.0,2.74,0,M,Country0,Enrolled,Yes,2024-2025,0
ANON_000211,3.235416666666667,0.2203155674830136,3.0,3.56,3.1208333333333336,0.0974865282406025,3.0,3.25,3.25,24,22.5,12.5,75.0,12.5,0.0,-0.1707142857142865,2.0,3.0,3.13,0,F,Country0,Enrolled,No,2022-2023,0
ANON_000990,2.702631578947368,0.2017105215473996,2.5,2.94,2.578947368421052,0.0893118591629046,2.48,2.68,2.48,19,17.0,10.526315789473683,36.84210526315789,42.10526315789473,10.526315789473683,1.351315789473684,1.0,2.0,2.74,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_000543,2.417222222222222,0.5605589614004483,1.33,3.13,2.458611111111111,0.1619550692150279,2.25,2.66,2.66,36,34.5,5.555555555555555,33.33333333333333,41.66666666666667,19.444444444444446,-0.182222222222223,2.0,3.0,2.66,0,M,Country0,Enrolled,No,2019-2020,0
ANON_001870,2.964,0.4724417175383522,2.39,3.75,2.849714285714286,0.1352663106243234,2.69,3.06,2.95,35,33.5,14.285714285714285,51.42857142857142,31.428571428571427,2.857142857142857,-0.0379738562091499,2.0,3.0,2.95,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_000073,3.1041666666666665,0.3317001658124396,2.33,3.44,3.071111111111111,0.1627053037642469,2.75,3.19,2.89,36,33.0,8.333333333333332,75.0,13.88888888888889,2.7777777777777777,0.1385714285714288,2.0,3.0,3.2,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_000109,2.8496875,0.4339873966878196,2.06,3.5,2.7096875,0.1222236019391006,2.5,2.88,2.87,32,30.5,9.375,46.875,40.625,3.125,0.1593750000000002,2.0,3.0,2.62,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000869,3.149354838709677,0.235186953774665,2.88,3.63,3.1219354838709674,0.0555829323227139,3.06,3.25,3.25,31,29.5,19.35483870967742,64.51612903225806,12.903225806451612,3.225806451612903,0.0027310924369752,2.0,3.0,3.09,0,F,Country0,Enrolled,No,2021-2022,0
ANON_001089,3.1664864864864866,0.5136536674551152,2.22,3.83,3.1537837837837843,0.1504502751253226,2.83,3.32,3.09,37,35.5,27.027027027027028,56.75675675675676,8.108108108108109,8.108108108108109,0.4172514619883051,2.0,3.0,3.2,0,M,Country0,Enrolled,No,2018-2019,0
ANON_001493,3.641794871794872,0.1730207136195851,3.33,3.88,3.6428205128205127,0.0580811011000415,3.58,3.75,3.69,39,36.0,51.28205128205128,43.58974358974359,2.564102564102564,2.564102564102564,-0.0637301587301585,2.0,3.0,3.58,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_002132,3.6286956521739135,0.1800834237948947,3.29,3.8,3.637826086956522,0.0876955747685828,3.53,3.75,3.7,23,22.0,34.78260869565217,65.21739130434783,0.0,0.0,0.182222222222223,2.0,3.0,3.67,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_000048,3.059444444444444,0.2253244574188765,2.69,3.38,3.055277777777777,0.0723280665188086,2.91,3.16,3.08,36,33.5,8.333333333333332,80.55555555555556,5.555555555555555,5.555555555555555,-0.1793808049535596,2.0,3.0,2.97,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_001798,2.0883783783783785,0.3108278687054362,1.61,2.67,2.0918918918918923,0.181089876976996,1.75,2.27,2.25,37,35.5,5.405405405405405,21.62162162162162,40.54054054054054,32.432432432432435,0.0260526315789479,2.0,3.0,2.31,0,M,Country0,Withdrawn,No,2018-2019,0
ANON_000519,2.733809523809524,0.6753182671191131,0.0,3.25,2.941904761904762,0.1556476484762634,2.78,3.25,2.78,21,19.5,0.0,66.66666666666666,23.809523809523807,9.523809523809524,0.021363636363636,2.0,3.0,2.82,0,M,Country0,Enrolled,No,2022-2023,0
ANON_002209,2.63,0.0,2.63,2.63,2.63,0.0,2.63,2.63,2.63,4,4.0,0.0,50.0,50.0,0.0,0.6574999999999998,2.0,3.0,3.09,0,M,Country14,Enrolled,Yes,2024-2025,1
ANON_000892,2.563333333333333,0.478116343681366,2.0,3.0,2.794,0.166596175569206,2.61,3.0,2.61,15,13.5,13.333333333333334,40.0,26.666666666666668,20.0,-0.4900000000000014,2.0,3.0,2.82,0,M,Country0,Enrolled,No,2023-2024,0
ANON_000986,3.0538888888888884,0.4436365614924118,2.38,3.5,2.8544444444444443,0.3333999933346663,2.38,3.21,3.09,18,17.5,22.22222222222222,44.44444444444444,33.33333333333333,0.0,1.5269444444444435,1.0,2.0,3.22,0,M,Country0,Enrolled,No,2018-2019,0
ANON_001855,3.448888888888889,0.2421189527930172,2.88,3.67,3.544722222222222,0.0573951770552748,3.45,3.63,3.53,36,34.5,41.66666666666667,47.22222222222222,8.333333333333332,2.7777777777777777,-0.1433333333333343,2.0,3.0,3.6,0,F,Country17,Enrolled,Yes,2018-2019,1
ANON_002173,2.235555555555555,0.5283529363946275,1.28,3.0,2.237222222222223,0.1636653573800797,1.95,2.43,2.43,36,34.5,0.0,27.77777777777778,41.66666666666667,30.55555555555556,0.1030340557275546,2.0,3.0,2.2,0,M,Country0,Enrolled,No,2019-2020,0
ANON_001812,3.199428571428572,0.4507963075762375,2.56,3.83,2.980285714285715,0.1769759989424574,2.71,3.22,3.22,35,32.5,20.0,54.285714285714285,25.71428571428571,0.0,0.1487254901960788,2.0,3.0,2.97,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000354,3.681875,0.2137293661046228,3.28,4.0,3.6403125,0.0606674900983938,3.52,3.71,3.68,32,30.5,56.25,40.625,3.125,0.0,-0.1655555555555555,2.0,3.0,3.72,0,M,Country0,Enrolled,No,2020-2021,0
ANON_001017,2.0425,0.3327258958048357,1.72,2.63,2.2695833333333333,0.1684837540011464,2.15,2.63,2.17,24,22.5,0.0,16.666666666666664,58.333333333333336,25.0,0.2614285714285709,2.0,3.0,2.21,0,M,Country0,Enrolled,No,2022-2023,0
ANON_000464,2.75,0.6577935144802719,2.0,3.5,2.992857142857143,0.2123650185386027,2.75,3.25,2.93,14,13.0,14.285714285714285,42.85714285714285,28.57142857142857,14.285714285714285,-1.1666666666666663,2.0,3.0,3.12,0,F,Country9,Enrolled,Yes,2023-2024,1
ANON_000479,2.621428571428571,0.249857102017476,2.44,3.0,2.896428571428572,0.0887179751847342,2.79,3.0,2.79,14,13.0,0.0,42.85714285714285,57.14285714285714,0.0,0.1888888888888892,2.0,3.0,3.17,0,F,Country0,Enrolled,Yes,2023-2024,0
ANON_001503,3.004545454545455,0.3440338753078065,2.56,3.5,3.053181818181818,0.1280396651204455,2.92,3.25,3.01,22,21.0,13.636363636363637,50.0,31.818181818181817,4.545454545454546,0.1393162393162385,2.0,3.0,2.96,0,F,Country2,Enrolled,Yes,2022-2023,1
ANON_002204,0.7777777777777778,0.9223309842157772,0.0,1.75,1.238888888888889,0.4848825745591515,0.83,1.75,0.83,9,8.5,11.11111111111111,0.0,22.22222222222222,66.66666666666666,0.388888888888889,1.0,2.0,1.33,1,M,Country3,Enrolled,No,2019-2020,1
ANON_001446,3.550869565217391,0.1538273247827002,3.39,3.8,3.499130434782608,0.0460151203882791,3.44,3.57,3.57,23,22.0,34.78260869565217,60.86956521739131,4.3478260869565215,0.0,0.0434126984126987,2.0,3.0,3.48,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_001132,3.141875,0.2739841942698108,2.63,3.56,3.065625,0.1687131082732631,2.63,3.17,3.17,32,30.0,9.375,68.75,18.75,3.125,-0.2430158730158729,2.0,3.0,3.17,0,F,Country0,Enrolled,No,2021-2022,0
ANON_001760,3.602333333333333,0.1340788068144313,3.44,3.88,3.5736666666666657,0.0461245191234316,3.52,3.63,3.63,30,28.5,53.333333333333336,40.0,6.666666666666667,0.0,-0.0116964285714285,2.0,3.0,3.59,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_000414,2.633030303030303,0.3419930997886218,2.17,3.11,2.57939393939394,0.1004035418305609,2.41,2.7,2.7,33,30.5,6.0606060606060606,45.45454545454545,33.33333333333333,15.151515151515152,0.2347744360902252,2.0,3.0,2.66,0,M,Country3,Enrolled,No,2021-2022,1
ANON_000018,3.1036842105263163,0.6304249935675298,2.11,3.63,3.266842105263158,0.2526757393177392,3.01,3.63,3.42,19,17.0,21.052631578947366,47.368421052631575,26.31578947368421,5.263157894736842,1.5518421052631577,1.0,2.0,3.09,0,F,Country9,Withdrawn,Yes,2018-2019,1
ANON_000342,0.5866666666666666,0.0158113883008419,0.57,0.6,0.7244444444444444,0.1475729574745244,0.6,0.88,0.88,9,8.5,11.11111111111111,0.0,0.0,88.88888888888889,0.2933333333333334,1.0,2.0,1.0,1,M,Country18,Enrolled,No,2019-2020,1
ANON_001299,3.278709677419355,0.3696010636301783,2.67,3.75,3.1903225806451614,0.1053085584039506,3.04,3.32,3.16,31,29.5,22.58064516129032,64.51612903225806,12.903225806451612,0.0,-0.0300427350427356,2.0,3.0,3.3,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_001790,2.455652173913044,0.2102774376639438,2.14,2.78,2.454347826086957,0.1086623664449791,2.27,2.56,2.38,23,22.0,0.0,34.78260869565217,56.52173913043478,8.695652173913043,0.2812698412698418,2.0,3.0,2.6,0,M,Country0,Enrolled,No,2022-2023,0
ANON_001273,3.169677419354838,0.3289020509814204,2.61,3.5,3.2358064516129037,0.1208793942613431,3.12,3.44,3.22,31,29.5,12.903225806451612,64.51612903225806,19.35483870967742,3.225806451612903,-0.1034873949579834,2.0,3.0,3.18,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_000771,1.3930769230769229,0.4175201515173571,0.86,1.83,1.821538461538461,0.3359029163772909,1.38,2.16,1.38,13,12.0,0.0,30.76923076923077,7.6923076923076925,61.53846153846154,-0.7100000000000003,2.0,3.0,1.77,1,M,Country26,Enrolled,Yes,2023-2024,1
ANON_000067,2.920555555555556,0.2617244222509898,2.61,3.2,2.6655555555555552,0.0691309262726912,2.57,2.75,2.57,18,17.5,0.0,72.22222222222221,22.22222222222222,5.555555555555555,1.460277777777777,1.0,2.0,2.74,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_000350,3.784166666666666,0.155001168766047,3.5,3.89,3.869583333333333,0.0262892219056745,3.82,3.89,3.82,24,22.0,58.333333333333336,41.66666666666667,0.0,0.0,-0.0871428571428576,2.0,3.0,3.91,0,F,Country9,Enrolled,Yes,2022-2023,1
ANON_000440,3.005135135135136,0.3592323731206556,2.25,3.38,2.999189189189189,0.0707648052188208,2.88,3.09,2.91,37,34.0,16.216216216216218,62.16216216216216,10.81081081081081,10.81081081081081,-0.0873529411764701,2.0,3.0,3.1,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_000188,1.75,0.0,1.75,1.75,1.75,0.0,1.75,1.75,1.75,4,4.0,0.0,50.0,0.0,50.0,0.4374999999999997,2.0,3.0,3.19,0,F,Country26,Enrolled,Yes,2024-2025,1
ANON_001216,1.28,0.9086882225022428,0.43,2.13,1.92,0.2244994432064364,1.71,2.13,2.13,8,7.5,0.0,12.5,25.0,62.5,0.6400000000000001,1.0,2.0,1.14,1,M,Country0,Enrolled,No,2019-2020,0
ANON_001971,2.7584375000000003,0.5505370361981167,2.17,3.75,2.61625,0.229371511575829,2.34,3.01,2.67,32,30.0,9.375,56.25,18.75,15.625,0.0634412955465589,2.0,3.0,2.99,0,M,Country0,Enrolled,No,2020-2021,0
ANON_002227,3.4857142857142858,0.2162417725641387,3.13,3.75,3.3325714285714287,0.1293727595916921,3.13,3.46,3.46,35,33.5,34.285714285714285,57.14285714285714,8.571428571428571,0.0,-0.0357843137254899,2.0,3.0,3.12,0,F,Country0,Enrolled,No,2018-2019,0
ANON_000168,2.9771875000000003,0.2270034016371531,2.72,3.38,2.9590625,0.0560160907182466,2.85,3.0,2.96,32,30.5,12.5,56.25,25.0,6.25,-0.2547773279352227,2.0,3.0,3.01,0,M,Country0,Enrolled,Yes,2020-2021,0
ANON_001512,2.653636363636364,0.4803112153972293,1.83,3.38,2.787272727272728,0.2138088037136323,2.57,3.25,2.97,33,31.5,9.090909090909092,42.42424242424242,33.33333333333333,15.151515151515152,-0.6480882352941185,2.0,3.0,2.68,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001107,3.38,0.0,3.38,3.38,3.38,0.0,3.38,3.38,3.38,4,4.0,0.0,100.0,0.0,0.0,0.8449999999999996,2.0,3.0,3.32,0,F,Country0,Failed,No,2024-2025,0
ANON_001845,2.7583333333333337,0.3479121399762548,2.25,3.2,2.870833333333334,0.1064592477362649,2.76,3.06,2.9,36,34.5,8.333333333333332,47.22222222222222,38.88888888888889,5.555555555555555,0.4393188854489169,2.0,3.0,2.87,0,M,Country0,Enrolled,No,2018-2019,0
ANON_001557,2.3765217391304345,0.4776705663535008,1.72,3.0,2.295652173913043,0.2230537254270312,2.0,2.55,2.08,23,22.0,4.3478260869565215,34.78260869565217,34.78260869565217,26.08695652173913,-0.7614285714285708,2.0,3.0,2.57,0,F,Country0,Enrolled,Yes,2022-2023,0
ANON_000432,2.9728947368421057,1.6813538751509345,0.0,4.0,3.831315789473684,0.0721549029118933,3.67,3.9,3.85,38,33.0,81.57894736842105,18.421052631578945,0.0,0.0,-1.575797101449275,2.0,3.0,3.91,0,M,Country0,Enrolled,No,2020-2021,0
ANON_001764,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,0.0,75.0,25.0,0.0,1.6249999999999996,1.0,2.0,1.53,1,M,Country0,Enrolled,Yes,2019-2020,0
ANON_000874,2.1525000000000003,0.3395333484900152,1.6,2.5,2.4195,0.0796356836177297,2.29,2.5,2.46,20,18.0,0.0,20.0,60.0,20.0,1.07625,1.0,2.0,2.51,0,F,Country1,Enrolled,Yes,2019-2020,1
ANON_001395,3.409090909090909,0.2490151054198776,3.06,3.75,3.331212121212121,0.090648964960913,3.21,3.5,3.42,33,31.0,36.36363636363637,51.51515151515152,12.12121212121212,0.0,-0.0138888888888888,2.0,3.0,3.32,0,F,Country0,Enrolled,No,2021-2022,0
ANON_000978,3.0358823529411763,0.479135064446524,2.38,3.75,2.736470588235294,0.2449351472971196,2.38,3.06,3.06,34,32.5,23.52941176470588,41.17647058823529,32.35294117647059,2.941176470588235,0.2273611111111106,2.0,3.0,2.76,0,F,Country0,Enrolled,No,2018-2019,0
ANON_001605,1.9038888888888887,0.4253958007568801,1.11,2.39,2.1474999999999995,0.1442096687862106,1.91,2.38,1.91,36,34.5,2.7777777777777777,8.333333333333332,44.44444444444444,44.44444444444444,-0.6268111455108356,2.0,3.0,2.18,0,M,Country0,Enrolled,No,2018-2019,0
